Date,Chemical,Crop,Rate,Chemical
5/9/1993,0.0057928,Almond,Section Level Rate,Chlorpyrifos
5/10/1993,0.005687,Almond,Section Level Rate,Chlorpyrifos
5/11/1993,0.0055833,Almond,Section Level Rate,Chlorpyrifos
5/12/1993,0.0054817,Almond,Section Level Rate,Chlorpyrifos
5/13/1993,0.0053818,Almond,Section Level Rate,Chlorpyrifos
5/14/1993,0.0052852,Almond,Section Level Rate,Chlorpyrifos
5/15/1993,0.0051885,Almond,Section Level Rate,Chlorpyrifos
5/16/1993,0.0050937,Almond,Section Level Rate,Chlorpyrifos
5/17/1993,0.0050016,Almond,Section Level Rate,Chlorpyrifos
5/18/1993,0.0049114,Almond,Section Level Rate,Chlorpyrifos
5/19/1993,0.0048203,Almond,Section Level Rate,Chlorpyrifos
5/20/1993,0.0047333,Almond,Section Level Rate,Chlorpyrifos
5/21/1993,0.0046467,Almond,Section Level Rate,Chlorpyrifos
5/22/1993,0.0045628,Almond,Section Level Rate,Chlorpyrifos
5/23/1993,0.0044803,Almond,Section Level Rate,Chlorpyrifos
5/24/1993,0.0043981,Almond,Section Level Rate,Chlorpyrifos
5/25/1993,0.0043172,Almond,Section Level Rate,Chlorpyrifos
5/26/1993,0.0042385,Almond,Section Level Rate,Chlorpyrifos
5/27/1993,0.0041608,Almond,Section Level Rate,Chlorpyrifos
5/28/1993,0.0040853,Almond,Section Level Rate,Chlorpyrifos
5/29/1993,0.004009,Almond,Section Level Rate,Chlorpyrifos
5/30/1993,0.003936,Almond,Section Level Rate,Chlorpyrifos
5/31/1993,0.0038634,Almond,Section Level Rate,Chlorpyrifos
6/1/1993,0.021088,Almond,Section Level Rate,Chlorpyrifos
6/2/1993,0.0041535,Almond,Section Level Rate,Chlorpyrifos
6/3/1993,0.0036706,Almond,Section Level Rate,Chlorpyrifos
6/4/1993,0.0035934,Almond,Section Level Rate,Chlorpyrifos
6/5/1993,0.0035266,Almond,Section Level Rate,Chlorpyrifos
6/6/1993,0.024993,Almond,Section Level Rate,Chlorpyrifos
6/7/1993,0.0039347,Almond,Section Level Rate,Chlorpyrifos
6/8/1993,0.003356,Almond,Section Level Rate,Chlorpyrifos
6/9/1993,0.0032801,Almond,Section Level Rate,Chlorpyrifos
6/10/1993,0.0032181,Almond,Section Level Rate,Chlorpyrifos
6/11/1993,0.0031603,Almond,Section Level Rate,Chlorpyrifos
6/12/1993,0.0031035,Almond,Section Level Rate,Chlorpyrifos
6/13/1993,0.0030465,Almond,Section Level Rate,Chlorpyrifos
6/14/1993,0.00299,Almond,Section Level Rate,Chlorpyrifos
6/15/1993,0.0029341,Almond,Section Level Rate,Chlorpyrifos
6/16/1993,0.0028794,Almond,Section Level Rate,Chlorpyrifos
6/17/1993,0.0028273,Almond,Section Level Rate,Chlorpyrifos
6/18/1993,0.0027745,Almond,Section Level Rate,Chlorpyrifos
6/19/1993,0.0027225,Almond,Section Level Rate,Chlorpyrifos
6/20/1993,0.0026715,Almond,Section Level Rate,Chlorpyrifos
6/21/1993,0.40101,Almond,Section Level Rate,Chlorpyrifos
6/22/1993,0.011895,Almond,Section Level Rate,Chlorpyrifos
6/23/1993,0.0028641,Almond,Section Level Rate,Chlorpyrifos
6/24/1993,0.0025945,Almond,Section Level Rate,Chlorpyrifos
6/25/1993,0.0025399,Almond,Section Level Rate,Chlorpyrifos
6/26/1993,0.0024911,Almond,Section Level Rate,Chlorpyrifos
6/27/1993,0.0024444,Almond,Section Level Rate,Chlorpyrifos
6/28/1993,0.0023981,Almond,Section Level Rate,Chlorpyrifos
6/29/1993,0.0023531,Almond,Section Level Rate,Chlorpyrifos
6/30/1993,0.0023086,Almond,Section Level Rate,Chlorpyrifos
7/1/1993,0.0022644,Almond,Section Level Rate,Chlorpyrifos
7/2/1993,0.0022202,Almond,Section Level Rate,Chlorpyrifos
7/3/1993,0.0021775,Almond,Section Level Rate,Chlorpyrifos
7/4/1993,0.0021364,Almond,Section Level Rate,Chlorpyrifos
7/5/1993,0.002096,Almond,Section Level Rate,Chlorpyrifos
7/6/1993,0.0020545,Almond,Section Level Rate,Chlorpyrifos
7/7/1993,0.0020149,Almond,Section Level Rate,Chlorpyrifos
7/8/1993,0.0019763,Almond,Section Level Rate,Chlorpyrifos
7/9/1993,0.0019376,Almond,Section Level Rate,Chlorpyrifos
7/10/1993,0.0018993,Almond,Section Level Rate,Chlorpyrifos
7/11/1993,1.2215,Almond,Section Level Rate,Chlorpyrifos
7/12/1993,0.025469,Almond,Section Level Rate,Chlorpyrifos
7/13/1993,0.0027117,Almond,Section Level Rate,Chlorpyrifos
7/14/1993,0.00211,Almond,Section Level Rate,Chlorpyrifos
7/15/1993,0.0020538,Almond,Section Level Rate,Chlorpyrifos
7/16/1993,0.0020124,Almond,Section Level Rate,Chlorpyrifos
7/17/1993,0.0019731,Almond,Section Level Rate,Chlorpyrifos
7/18/1993,0.0019361,Almond,Section Level Rate,Chlorpyrifos
7/19/1993,0.0018972,Almond,Section Level Rate,Chlorpyrifos
7/20/1993,0.0018592,Almond,Section Level Rate,Chlorpyrifos
7/21/1993,0.0018229,Almond,Section Level Rate,Chlorpyrifos
7/22/1993,0.0017871,Almond,Section Level Rate,Chlorpyrifos
7/23/1993,0.0017522,Almond,Section Level Rate,Chlorpyrifos
7/24/1993,0.0017189,Almond,Section Level Rate,Chlorpyrifos
7/25/1993,0.0016856,Almond,Section Level Rate,Chlorpyrifos
7/26/1993,0.0016511,Almond,Section Level Rate,Chlorpyrifos
7/27/1993,0.010338,Almond,Section Level Rate,Chlorpyrifos
7/28/1993,0.0018036,Almond,Section Level Rate,Chlorpyrifos
7/29/1993,0.001564,Almond,Section Level Rate,Chlorpyrifos
7/30/1993,0.0015281,Almond,Section Level Rate,Chlorpyrifos
7/31/1993,0.001498,Almond,Section Level Rate,Chlorpyrifos
8/1/1993,0.0014694,Almond,Section Level Rate,Chlorpyrifos
8/2/1993,0.00144,Almond,Section Level Rate,Chlorpyrifos
8/3/1993,0.0014113,Almond,Section Level Rate,Chlorpyrifos
8/4/1993,0.0013841,Almond,Section Level Rate,Chlorpyrifos
8/5/1993,0.0013569,Almond,Section Level Rate,Chlorpyrifos
8/6/1993,0.0013311,Almond,Section Level Rate,Chlorpyrifos
8/7/1993,0.0013052,Almond,Section Level Rate,Chlorpyrifos
8/8/1993,0.0012796,Almond,Section Level Rate,Chlorpyrifos
8/9/1993,0.0012553,Almond,Section Level Rate,Chlorpyrifos
8/10/1993,0.0012308,Almond,Section Level Rate,Chlorpyrifos
8/11/1993,0.0012069,Almond,Section Level Rate,Chlorpyrifos
8/12/1993,0.0011834,Almond,Section Level Rate,Chlorpyrifos
8/13/1993,0.0011612,Almond,Section Level Rate,Chlorpyrifos
8/14/1993,0.0011391,Almond,Section Level Rate,Chlorpyrifos
8/15/1993,0.0011172,Almond,Section Level Rate,Chlorpyrifos
8/16/1993,0.0010953,Almond,Section Level Rate,Chlorpyrifos
8/17/1993,0.0010738,Almond,Section Level Rate,Chlorpyrifos
8/18/1993,0.0010533,Almond,Section Level Rate,Chlorpyrifos
8/19/1993,0.0010336,Almond,Section Level Rate,Chlorpyrifos
8/20/1993,1.2364,Almond,Section Level Rate,Chlorpyrifos
8/21/1993,0.0215,Almond,Section Level Rate,Chlorpyrifos
8/22/1993,0.0018231,Almond,Section Level Rate,Chlorpyrifos
8/23/1993,0.001312,Almond,Section Level Rate,Chlorpyrifos
8/24/1993,0.0012744,Almond,Section Level Rate,Chlorpyrifos
8/25/1993,0.0012495,Almond,Section Level Rate,Chlorpyrifos
8/26/1993,0.0012262,Almond,Section Level Rate,Chlorpyrifos
8/27/1993,0.0012025,Almond,Section Level Rate,Chlorpyrifos
8/28/1993,0.001179,Almond,Section Level Rate,Chlorpyrifos
8/29/1993,0.0011564,Almond,Section Level Rate,Chlorpyrifos
8/30/1993,0.0011344,Almond,Section Level Rate,Chlorpyrifos
8/31/1993,0.0011121,Almond,Section Level Rate,Chlorpyrifos
9/1/1993,0.0010909,Almond,Section Level Rate,Chlorpyrifos
9/2/1993,0.87717,Almond,Section Level Rate,Chlorpyrifos
9/3/1993,0.023351,Almond,Section Level Rate,Chlorpyrifos
9/4/1993,0.36085,Almond,Section Level Rate,Chlorpyrifos
9/5/1993,0.0090316,Almond,Section Level Rate,Chlorpyrifos
9/6/1993,0.0015229,Almond,Section Level Rate,Chlorpyrifos
9/7/1993,0.0013121,Almond,Section Level Rate,Chlorpyrifos
9/8/1993,0.0012819,Almond,Section Level Rate,Chlorpyrifos
9/9/1993,0.0012565,Almond,Section Level Rate,Chlorpyrifos
9/10/1993,0.0012317,Almond,Section Level Rate,Chlorpyrifos
9/11/1993,0.001208,Almond,Section Level Rate,Chlorpyrifos
9/12/1993,0.0011855,Almond,Section Level Rate,Chlorpyrifos
9/13/1993,0.0011626,Almond,Section Level Rate,Chlorpyrifos
9/14/1993,0.0011401,Almond,Section Level Rate,Chlorpyrifos
9/15/1993,0.0011182,Almond,Section Level Rate,Chlorpyrifos
9/16/1993,0.0010969,Almond,Section Level Rate,Chlorpyrifos
9/17/1993,0.0010758,Almond,Section Level Rate,Chlorpyrifos
9/18/1993,0.0010558,Almond,Section Level Rate,Chlorpyrifos
9/19/1993,0.0010355,Almond,Section Level Rate,Chlorpyrifos
9/20/1993,0.0010161,Almond,Section Level Rate,Chlorpyrifos
9/21/1993,0.00099641,Almond,Section Level Rate,Chlorpyrifos
9/22/1993,0.00097748,Almond,Section Level Rate,Chlorpyrifos
9/23/1993,0.00095904,Almond,Section Level Rate,Chlorpyrifos
9/24/1993,0.00094081,Almond,Section Level Rate,Chlorpyrifos
9/25/1993,0.00092334,Almond,Section Level Rate,Chlorpyrifos
9/26/1993,0.52236,Almond,Section Level Rate,Chlorpyrifos
9/27/1993,0.010689,Almond,Section Level Rate,Chlorpyrifos
9/28/1993,0.15655,Almond,Section Level Rate,Chlorpyrifos
9/29/1993,0.0045646,Almond,Section Level Rate,Chlorpyrifos
9/30/1993,0.0011141,Almond,Section Level Rate,Chlorpyrifos
10/1/1993,0.00101,Almond,Section Level Rate,Chlorpyrifos
10/2/1993,0.00098903,Almond,Section Level Rate,Chlorpyrifos
10/3/1993,0.02431,Almond,Section Level Rate,Chlorpyrifos
10/4/1993,0.001528,Almond,Section Level Rate,Chlorpyrifos
10/5/1993,0.00095611,Almond,Section Level Rate,Chlorpyrifos
10/6/1993,0.00092532,Almond,Section Level Rate,Chlorpyrifos
10/7/1993,0.00090789,Almond,Section Level Rate,Chlorpyrifos
10/8/1993,0.00089126,Almond,Section Level Rate,Chlorpyrifos
10/9/1993,0.00087492,Almond,Section Level Rate,Chlorpyrifos
10/10/1993,0.00085879,Almond,Section Level Rate,Chlorpyrifos
10/11/1993,0.00084323,Almond,Section Level Rate,Chlorpyrifos
10/12/1993,0.096984,Almond,Section Level Rate,Chlorpyrifos
10/13/1993,0.08108,Almond,Section Level Rate,Chlorpyrifos
10/14/1993,0.0027297,Almond,Section Level Rate,Chlorpyrifos
10/15/1993,0.00087961,Almond,Section Level Rate,Chlorpyrifos
10/16/1993,0.0008189,Almond,Section Level Rate,Chlorpyrifos
10/17/1993,0.00080288,Almond,Section Level Rate,Chlorpyrifos
10/18/1993,0.00078824,Almond,Section Level Rate,Chlorpyrifos
10/19/1993,0.00077416,Almond,Section Level Rate,Chlorpyrifos
10/20/1993,0.0030921,Almond,Section Level Rate,Chlorpyrifos
10/21/1993,0.027943,Almond,Section Level Rate,Chlorpyrifos
10/22/1993,0.0013997,Almond,Section Level Rate,Chlorpyrifos
10/23/1993,0.00074428,Almond,Section Level Rate,Chlorpyrifos
10/24/1993,0.00071526,Almond,Section Level Rate,Chlorpyrifos
10/25/1993,0.00070207,Almond,Section Level Rate,Chlorpyrifos
10/26/1993,0.00068933,Almond,Section Level Rate,Chlorpyrifos
10/27/1993,0.000677,Almond,Section Level Rate,Chlorpyrifos
10/28/1993,0.00066476,Almond,Section Level Rate,Chlorpyrifos
10/29/1993,0.00065279,Almond,Section Level Rate,Chlorpyrifos
10/30/1993,0.00064108,Almond,Section Level Rate,Chlorpyrifos
10/31/1993,0.23194,Almond,Section Level Rate,Chlorpyrifos
11/1/1993,0.27742,Almond,Section Level Rate,Chlorpyrifos
11/2/1993,0.0059438,Almond,Section Level Rate,Chlorpyrifos
11/3/1993,0.00086741,Almond,Section Level Rate,Chlorpyrifos
11/4/1993,0.00072851,Almond,Section Level Rate,Chlorpyrifos
11/5/1993,0.00071236,Almond,Section Level Rate,Chlorpyrifos
11/6/1993,0.00069934,Almond,Section Level Rate,Chlorpyrifos
11/7/1993,0.00068704,Almond,Section Level Rate,Chlorpyrifos
11/8/1993,0.00067491,Almond,Section Level Rate,Chlorpyrifos
11/9/1993,0.00066293,Almond,Section Level Rate,Chlorpyrifos
11/10/1993,0.00065115,Almond,Section Level Rate,Chlorpyrifos
11/11/1993,0.00063954,Almond,Section Level Rate,Chlorpyrifos
11/12/1993,0.00062816,Almond,Section Level Rate,Chlorpyrifos
11/13/1993,0.00061697,Almond,Section Level Rate,Chlorpyrifos
11/14/1993,0.00060589,Almond,Section Level Rate,Chlorpyrifos
11/15/1993,0.030214,Almond,Section Level Rate,Chlorpyrifos
11/16/1993,0.0013028,Almond,Section Level Rate,Chlorpyrifos
11/17/1993,0.00060037,Almond,Section Level Rate,Chlorpyrifos
11/18/1993,0.13105,Almond,Section Level Rate,Chlorpyrifos
11/19/1993,0.00335,Almond,Section Level Rate,Chlorpyrifos
11/20/1993,0.00065768,Almond,Section Level Rate,Chlorpyrifos
11/21/1993,0.00058069,Almond,Section Level Rate,Chlorpyrifos
11/22/1993,0.00056883,Almond,Section Level Rate,Chlorpyrifos
11/23/1993,0.00055878,Almond,Section Level Rate,Chlorpyrifos
11/24/1993,0.00054891,Almond,Section Level Rate,Chlorpyrifos
11/25/1993,0.00053917,Almond,Section Level Rate,Chlorpyrifos
11/26/1993,0.00052968,Almond,Section Level Rate,Chlorpyrifos
11/27/1993,0.0005203,Almond,Section Level Rate,Chlorpyrifos
11/28/1993,0.69065,Almond,Section Level Rate,Chlorpyrifos
11/29/1993,0.2507,Almond,Section Level Rate,Chlorpyrifos
11/30/1993,0.0047843,Almond,Section Level Rate,Chlorpyrifos
12/1/1993,0.00084504,Almond,Section Level Rate,Chlorpyrifos
12/2/1993,0.00073427,Almond,Section Level Rate,Chlorpyrifos
12/3/1993,0.00071888,Almond,Section Level Rate,Chlorpyrifos
12/4/1993,0.0007062,Almond,Section Level Rate,Chlorpyrifos
12/5/1993,0.4012,Almond,Section Level Rate,Chlorpyrifos
12/6/1993,0.0047356,Almond,Section Level Rate,Chlorpyrifos
12/7/1993,0.00088036,Almond,Section Level Rate,Chlorpyrifos
12/8/1993,0.00077128,Almond,Section Level Rate,Chlorpyrifos
12/9/1993,0.00075538,Almond,Section Level Rate,Chlorpyrifos
12/10/1993,0.00074197,Almond,Section Level Rate,Chlorpyrifos
12/11/1993,0.067017,Almond,Section Level Rate,Chlorpyrifos
12/12/1993,0.0021655,Almond,Section Level Rate,Chlorpyrifos
12/13/1993,0.00075807,Almond,Section Level Rate,Chlorpyrifos
12/14/1993,0.00071077,Almond,Section Level Rate,Chlorpyrifos
12/15/1993,0.00069748,Almond,Section Level Rate,Chlorpyrifos
12/16/1993,0.00068525,Almond,Section Level Rate,Chlorpyrifos
12/17/1993,0.00067332,Almond,Section Level Rate,Chlorpyrifos
12/18/1993,0.00066158,Almond,Section Level Rate,Chlorpyrifos
12/19/1993,0.00064984,Almond,Section Level Rate,Chlorpyrifos
12/20/1993,0.00063858,Almond,Section Level Rate,Chlorpyrifos
12/21/1993,0.0013056,Almond,Section Level Rate,Chlorpyrifos
12/22/1993,0.090508,Almond,Section Level Rate,Chlorpyrifos
12/23/1993,0.0023993,Almond,Section Level Rate,Chlorpyrifos
12/24/1993,0.00066515,Almond,Section Level Rate,Chlorpyrifos
12/25/1993,0.00061145,Almond,Section Level Rate,Chlorpyrifos
12/26/1993,0.00059966,Almond,Section Level Rate,Chlorpyrifos
12/27/1993,0.00058927,Almond,Section Level Rate,Chlorpyrifos
12/28/1993,0.00057909,Almond,Section Level Rate,Chlorpyrifos
12/29/1993,0.00056906,Almond,Section Level Rate,Chlorpyrifos
12/30/1993,0.0005591,Almond,Section Level Rate,Chlorpyrifos
12/31/1993,0.00054949,Almond,Section Level Rate,Chlorpyrifos
1/1/1994,0.00054002,Almond,Section Level Rate,Chlorpyrifos
1/2/1994,0.00053068,Almond,Section Level Rate,Chlorpyrifos
1/3/1994,0.0005215,Almond,Section Level Rate,Chlorpyrifos
1/4/1994,0.00051247,Almond,Section Level Rate,Chlorpyrifos
1/5/1994,0.022941,Almond,Section Level Rate,Chlorpyrifos
1/6/1994,0.0010223,Almond,Section Level Rate,Chlorpyrifos
1/7/1994,0.00050566,Almond,Section Level Rate,Chlorpyrifos
1/8/1994,0.096453,Almond,Section Level Rate,Chlorpyrifos
1/9/1994,0.0021962,Almond,Section Level Rate,Chlorpyrifos
1/10/1994,0.00053727,Almond,Section Level Rate,Chlorpyrifos
1/11/1994,0.00048765,Almond,Section Level Rate,Chlorpyrifos
1/12/1994,0.00047825,Almond,Section Level Rate,Chlorpyrifos
1/13/1994,0.00046996,Almond,Section Level Rate,Chlorpyrifos
1/14/1994,0.00046188,Almond,Section Level Rate,Chlorpyrifos
1/15/1994,0.00045387,Almond,Section Level Rate,Chlorpyrifos
1/16/1994,0.0004461,Almond,Section Level Rate,Chlorpyrifos
1/17/1994,0.00043845,Almond,Section Level Rate,Chlorpyrifos
1/18/1994,15.317,Almond,Section Level Rate,Chlorpyrifos
1/19/1994,0.24304,Almond,Section Level Rate,Chlorpyrifos
1/20/1994,0.010792,Almond,Section Level Rate,Chlorpyrifos
1/21/1994,0.0049283,Almond,Section Level Rate,Chlorpyrifos
1/22/1994,0.0047024,Almond,Section Level Rate,Chlorpyrifos
1/23/1994,0.0046183,Almond,Section Level Rate,Chlorpyrifos
1/24/1994,0.004539,Almond,Section Level Rate,Chlorpyrifos
1/25/1994,0.0044612,Almond,Section Level Rate,Chlorpyrifos
1/26/1994,0.0043838,Almond,Section Level Rate,Chlorpyrifos
1/27/1994,0.0043087,Almond,Section Level Rate,Chlorpyrifos
1/28/1994,0.59048,Almond,Section Level Rate,Chlorpyrifos
1/29/1994,5.132,Almond,Section Level Rate,Chlorpyrifos
1/30/1994,0.11342,Almond,Section Level Rate,Chlorpyrifos
1/31/1994,0.008352,Almond,Section Level Rate,Chlorpyrifos
2/1/1994,0.0056408,Almond,Section Level Rate,Chlorpyrifos
2/2/1994,0.0054801,Almond,Section Level Rate,Chlorpyrifos
2/3/1994,0.0053845,Almond,Section Level Rate,Chlorpyrifos
2/4/1994,0.0052918,Almond,Section Level Rate,Chlorpyrifos
2/5/1994,0.0052011,Almond,Section Level Rate,Chlorpyrifos
2/6/1994,0.0051119,Almond,Section Level Rate,Chlorpyrifos
2/7/1994,0.0050242,Almond,Section Level Rate,Chlorpyrifos
2/8/1994,0.0049379,Almond,Section Level Rate,Chlorpyrifos
2/9/1994,0.67746,Almond,Section Level Rate,Chlorpyrifos
2/10/1994,0.021281,Almond,Section Level Rate,Chlorpyrifos
2/11/1994,0.0052895,Almond,Section Level Rate,Chlorpyrifos
2/12/1994,0.0048089,Almond,Section Level Rate,Chlorpyrifos
2/13/1994,0.0047172,Almond,Section Level Rate,Chlorpyrifos
2/14/1994,0.0046364,Almond,Section Level Rate,Chlorpyrifos
2/15/1994,0.004557,Almond,Section Level Rate,Chlorpyrifos
2/16/1994,0.0044788,Almond,Section Level Rate,Chlorpyrifos
2/17/1994,0.0044019,Almond,Section Level Rate,Chlorpyrifos
2/18/1994,0.0043262,Almond,Section Level Rate,Chlorpyrifos
2/19/1994,0.0042518,Almond,Section Level Rate,Chlorpyrifos
2/20/1994,0.0041785,Almond,Section Level Rate,Chlorpyrifos
2/21/1994,0.004106,Almond,Section Level Rate,Chlorpyrifos
2/22/1994,0.0040351,Almond,Section Level Rate,Chlorpyrifos
2/23/1994,0.0039657,Almond,Section Level Rate,Chlorpyrifos
2/24/1994,0.0038957,Almond,Section Level Rate,Chlorpyrifos
2/25/1994,0.0038282,Almond,Section Level Rate,Chlorpyrifos
2/26/1994,0.0037628,Almond,Section Level Rate,Chlorpyrifos
2/27/1994,0.0036986,Almond,Section Level Rate,Chlorpyrifos
2/28/1994,0.0036351,Almond,Section Level Rate,Chlorpyrifos
3/1/1994,0.0035725,Almond,Section Level Rate,Chlorpyrifos
3/2/1994,0.0035109,Almond,Section Level Rate,Chlorpyrifos
3/3/1994,0.14749,Almond,Section Level Rate,Chlorpyrifos
3/4/1994,0.016206,Almond,Section Level Rate,Chlorpyrifos
3/5/1994,0.0036936,Almond,Section Level Rate,Chlorpyrifos
3/6/1994,0.0033267,Almond,Section Level Rate,Chlorpyrifos
3/7/1994,0.0032617,Almond,Section Level Rate,Chlorpyrifos
3/8/1994,0.0065894,Almond,Section Level Rate,Chlorpyrifos
3/9/1994,0.0032338,Almond,Section Level Rate,Chlorpyrifos
3/10/1994,11.794,Almond,Section Level Rate,Chlorpyrifos
3/11/1994,0.14106,Almond,Section Level Rate,Chlorpyrifos
3/12/1994,0.0097289,Almond,Section Level Rate,Chlorpyrifos
3/13/1994,0.0063549,Almond,Section Level Rate,Chlorpyrifos
3/14/1994,0.0061649,Almond,Section Level Rate,Chlorpyrifos
3/15/1994,0.006056,Almond,Section Level Rate,Chlorpyrifos
3/16/1994,0.0059496,Almond,Section Level Rate,Chlorpyrifos
3/17/1994,0.0058469,Almond,Section Level Rate,Chlorpyrifos
3/18/1994,0.0057457,Almond,Section Level Rate,Chlorpyrifos
3/19/1994,0.005644,Almond,Section Level Rate,Chlorpyrifos
3/20/1994,0.0055474,Almond,Section Level Rate,Chlorpyrifos
3/21/1994,0.0054518,Almond,Section Level Rate,Chlorpyrifos
3/22/1994,2.2094,Almond,Section Level Rate,Chlorpyrifos
3/23/1994,0.053459,Almond,Section Level Rate,Chlorpyrifos
3/24/1994,0.0069947,Almond,Section Level Rate,Chlorpyrifos
3/25/1994,0.0057396,Almond,Section Level Rate,Chlorpyrifos
3/26/1994,0.0056115,Almond,Section Level Rate,Chlorpyrifos
3/27/1994,0.0055119,Almond,Section Level Rate,Chlorpyrifos
3/28/1994,1.045,Almond,Section Level Rate,Chlorpyrifos
3/29/1994,0.029653,Almond,Section Level Rate,Chlorpyrifos
3/30/1994,0.0061267,Almond,Section Level Rate,Chlorpyrifos
3/31/1994,0.0054482,Almond,Section Level Rate,Chlorpyrifos
4/1/1994,0.0053393,Almond,Section Level Rate,Chlorpyrifos
4/2/1994,0.0052458,Almond,Section Level Rate,Chlorpyrifos
4/3/1994,0.0051539,Almond,Section Level Rate,Chlorpyrifos
4/4/1994,0.0050619,Almond,Section Level Rate,Chlorpyrifos
4/5/1994,0.0049744,Almond,Section Level Rate,Chlorpyrifos
4/6/1994,0.0048878,Almond,Section Level Rate,Chlorpyrifos
4/7/1994,2.24,Almond,Section Level Rate,Chlorpyrifos
4/8/1994,0.051534,Almond,Section Level Rate,Chlorpyrifos
4/9/1994,0.0064275,Almond,Section Level Rate,Chlorpyrifos
4/10/1994,0.0052147,Almond,Section Level Rate,Chlorpyrifos
4/11/1994,0.15477,Almond,Section Level Rate,Chlorpyrifos
4/12/1994,0.0087127,Almond,Section Level Rate,Chlorpyrifos
4/13/1994,0.0050498,Almond,Section Level Rate,Chlorpyrifos
4/14/1994,6.6116,Almond,Section Level Rate,Chlorpyrifos
4/15/1994,0.081115,Almond,Section Level Rate,Chlorpyrifos
4/16/1994,0.0084369,Almond,Section Level Rate,Chlorpyrifos
4/17/1994,0.77547,Almond,Section Level Rate,Chlorpyrifos
4/18/1994,0.024166,Almond,Section Level Rate,Chlorpyrifos
4/19/1994,0.0069016,Almond,Section Level Rate,Chlorpyrifos
4/20/1994,0.0063602,Almond,Section Level Rate,Chlorpyrifos
4/21/1994,0.006237,Almond,Section Level Rate,Chlorpyrifos
4/22/1994,0.0061262,Almond,Section Level Rate,Chlorpyrifos
4/23/1994,0.0060178,Almond,Section Level Rate,Chlorpyrifos
4/24/1994,0.005911,Almond,Section Level Rate,Chlorpyrifos
4/25/1994,0.0058064,Almond,Section Level Rate,Chlorpyrifos
4/26/1994,0.0057024,Almond,Section Level Rate,Chlorpyrifos
4/27/1994,0.0056007,Almond,Section Level Rate,Chlorpyrifos
4/28/1994,0.0055006,Almond,Section Level Rate,Chlorpyrifos
4/29/1994,0.0054025,Almond,Section Level Rate,Chlorpyrifos
4/30/1994,0.0053057,Almond,Section Level Rate,Chlorpyrifos
5/1/1994,1.0201,Almond,Section Level Rate,Chlorpyrifos
5/2/1994,0.02767,Almond,Section Level Rate,Chlorpyrifos
5/3/1994,0.0058699,Almond,Section Level Rate,Chlorpyrifos
5/4/1994,0.0052358,Almond,Section Level Rate,Chlorpyrifos
5/5/1994,0.0051283,Almond,Section Level Rate,Chlorpyrifos
5/6/1994,0.0050354,Almond,Section Level Rate,Chlorpyrifos
5/7/1994,0.0049453,Almond,Section Level Rate,Chlorpyrifos
5/8/1994,0.030896,Almond,Section Level Rate,Chlorpyrifos
5/9/1994,0.0054176,Almond,Section Level Rate,Chlorpyrifos
5/10/1994,0.004706,Almond,Section Level Rate,Chlorpyrifos
5/11/1994,0.0046062,Almond,Section Level Rate,Chlorpyrifos
5/12/1994,0.004522,Almond,Section Level Rate,Chlorpyrifos
5/13/1994,0.0044396,Almond,Section Level Rate,Chlorpyrifos
5/14/1994,0.0043607,Almond,Section Level Rate,Chlorpyrifos
5/15/1994,0.0042829,Almond,Section Level Rate,Chlorpyrifos
5/16/1994,0.0042034,Almond,Section Level Rate,Chlorpyrifos
5/17/1994,0.0041283,Almond,Section Level Rate,Chlorpyrifos
5/18/1994,0.0040545,Almond,Section Level Rate,Chlorpyrifos
5/19/1994,0.0039815,Almond,Section Level Rate,Chlorpyrifos
5/20/1994,0.0039101,Almond,Section Level Rate,Chlorpyrifos
5/21/1994,0.0038399,Almond,Section Level Rate,Chlorpyrifos
5/22/1994,0.0037704,Almond,Section Level Rate,Chlorpyrifos
5/23/1994,0.0037016,Almond,Section Level Rate,Chlorpyrifos
5/24/1994,0.0036341,Almond,Section Level Rate,Chlorpyrifos
5/25/1994,0.0035678,Almond,Section Level Rate,Chlorpyrifos
5/26/1994,0.003501,Almond,Section Level Rate,Chlorpyrifos
5/27/1994,0.0034369,Almond,Section Level Rate,Chlorpyrifos
5/28/1994,0.0033761,Almond,Section Level Rate,Chlorpyrifos
